Time,Irradiance,Temp,Vpv,Ipv,Vdc,Vrms_1,Vrms_2,Vrms_3,Irms_1,Irms_2,Irms_3,Pac,Q,THDv_1,THDv_2,THDv_3,THDi_1,THDi_2,THDi_3,ScenarioID,SetTemp
0,200,35,480.050101640872,537.482487915387,480.050101640872,120,120,120,120,120,120,0,0,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,15,35
0.001,200,35,487.751659642051,505.137350974803,487.751659642051,120,120,120,120,120,120,0,0,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,15,35
0.002,200,35,473.226622269874,509.674732598185,473.226622269874,120,120,120,120,120,120,0,0,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,15,35
0.003,200,35,438.966122033828,513.579175702223,438.966122033828,120,120,120,120,120,120,0,0,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,15,35
0.004,200,35,412.787767999668,512.192951700949,412.787767999668,120,120,120,120,120,120,0,0,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,15,35
0.005,200,35,389.198023180311,510.024126450504,389.198023180311,120,120,120,120,120,120,0,0,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,15,35
0.006,200,35,380.182633152974,507.168500143153,380.182633152974,120,120,120,120,120,120,0,0,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,15,35
0.007,200,35,438.965449134278,501.053505340391,438.965449134278,120,120,120,120,120,120,0,0,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,15,35
0.008,200,35,439.336330105237,497.856046817873,439.336330105237,120,120,120,120,120,120,0,0,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,15,35
0.009,200,35,451.847622392805,493.2434042747,451.847622392805,120,120,120,120,120,120,0,0,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,15,35
0.01,200,35,453.133915087378,489.917361283767,453.133915087378,120,120,120,120,120,120,0,0,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,15,35
0.011,200,35,425.285801380963,489.544274378391,425.285801380963,120,120,120,120,120,120,0,0,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,15,35
0.012,200,35,376.391696333179,488.372797942453,376.391696333179,120,120,120,120,120,120,0,0,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,15,35
0.013,200,35,274.028323442035,488.091471713075,274.028323442035,120,120,120,120,120,120,0,0,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,15,35
0.014,200,35,240.605399544615,485.847046500509,240.605399544615,120,120,120,120,120,120,0,0,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,15,35
0.015,200,35,261.007471362666,482.146179567674,261.007471362666,120,120,120,120,120,120,0,0,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,15,35
0.016,200,35,266.564550032884,478.81473280062,266.564550032884,120,120,120,120,120,120,0,0,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,1.49011611938477e-08,15,35
0.017,200,35,401.079082912765,471.797681086498,401.079082912765,13647.9841209855,13842.7409364951,14470.4369422368,54.2403770909528,67.7196269968737,15.8485423317253,-663.79255702377,-392.381045056483,1.49011611938477e-08,1.49011611938477e-08,1.89145545467854,1.49011611938477e-08,1.49011611938477e-08,0.604180988683589,15,35
0.018,200,35,441.085302785869,466.367982858897,441.085302785869,13673.7345834484,14195.8781454971,14080.1141334792,56.8448179488442,69.8854097562981,15.845222553026,-560.702658208168,-429.723907338211,1.49011611938477e-08,1.49011611938477e-08,1.9388552466322,1.49011611938477e-08,1.49011611938477e-08,0.641117532627544,15,35
0.019,200,35,405.797913742484,465.310603096777,405.797913742484,14104.3673048475,14120.0502368689,13765.555634794,58.1999867380566,70.5743564678223,15.7238231287914,-373.770885307877,-456.193765860546,1.49011611938477e-08,1.49011611938477e-08,1.90100968603658,0.307061137967749,1.49011611938477e-08,0.952833068472314,15,35
0.02,200,35,301.700196549966,465.160926780009,301.700196549966,14400.6282725997,13720.6854232877,13937.196961621,58.5679192907813,69.8240028928455,15.5402545087185,-119.859105480547,-420.167468313467,1.49011611938477e-08,1.49011611938477e-08,1.77557042561122,1.2419189911383,0.724640485883314,1.39671184708845,15,35
0.021,200,35,245.060376529836,463.473219795989,245.060376529836,14192.1415831375,13519.9503119199,14348.4398919026,58.4513313011347,67.9069233874026,14.1931066709694,68.7994534084365,-297.100560646446,1.49011611938477e-08,1.49011611938477e-08,1.770897886628,2.03210360782549,1.68229422107974,2.38936179019888,15,35
0.022,200,35,214.984308368646,461.090448867105,214.984308368646,13779.9615488915,13787.4429676551,14476.2482180371,57.6872755481606,65.931710993871,12.8667446229384,121.836002845822,-170.17414245901,1.49011611938477e-08,1.49011611938477e-08,1.87237179840141,2.68043879014237,2.74451785646225,4.31566476888778,15,35
0.023,200,35,151.707970192446,459.515399504093,151.707970192446,13686.5240111064,14168.5843934387,14138.3114713462,56.8204892339693,65.3223232550216,13.4832304362372,2.93030927881759,-117.364342913554,1.49011611938477e-08,1.49011611938477e-08,1.93534884032896,7.75274410762997,7.39327627777031,2.77076130267979,15,35
