Time,Vrms_1,Vrms_2,Vrms_3,Irms_1,Irms_2,Irms_3,Irradiance,Pac,Q,THDv_1,THDv_2,THDv_3,THDi_1,THDi_2,THDi_3,Vdc,Ipv,Vpv,Temp,Pdc,ScenarioID,ProfileName,TempSetpoint
0.416666666666667,14338.096254869,14338.4815809098,14337.9421832794,4.91900871284837,4.99688290153754,4.96246263009283,700,200014.359796646,2812.61780632075,0.000697012849473845,0.000691348407259831,0.000700043825661025,0.0259112144214676,0.0253293445013502,0.0332676768277903,516.716720413515,379.830223229486,516.716720413515,15,196264.627261073,16,ShallowCloud,15
0.433333333333333,14336.6831332674,14337.0266552222,14336.2389193896,4.21593813119748,4.30364277979043,4.28432934234818,700,170124.467299354,4445.26710651578,0.000693723005218377,0.000670463001263994,0.000653375390435106,0.0306839795274061,0.0324217614995138,0.0492260712194615,516.671606580392,354.441238405482,516.671606580392,15,183129.724085304,16,ShallowCloud,15
0.45,14337.2993053025,14337.1321344404,14337.2737708463,3.99563170069137,3.98280398071149,3.98661821335814,700,175071.813037576,6125.6774858234,0.000650499457530836,0.000667754340257112,0.000655392388441219,0.0218547019744725,0.0221717900012957,0.0208480629602648,526.791955565345,348.352269193442,526.791955565345,15,183509.173114039,16,ShallowCloud,15
0.466666666666667,14337.7310954136,14337.7668016434,14338.0561047586,4.2029226800524,4.19321223833371,4.20401026169108,700,181420.596512958,2194.97274790729,0.00065810079688648,0.000666269395008278,0.000662657773218857,0.0216906688039963,0.0218228709257891,0.0235312597601314,525.860147130757,349.038033659405,525.860147130757,15,183545.191734365,16,ShallowCloud,15
0.483333333333333,14337.07963951,14337.0173227578,14336.9137822359,4.22533530469322,4.21997771148544,4.23477284569676,700,178583.063815257,1610.15266421702,0.000655799832195411,0.000654598750809517,0.000665544120709902,0.0186608648162649,0.0187990546534951,0.0201541715414804,523.997815676435,350.331458790214,523.997815676435,15,183572.919168811,16,ShallowCloud,15
0.5,14337.015192144,14337.0453200237,14337.023589108,4.16632178799048,4.18046941364647,4.1687285722902,700,177142.867807863,2320.97853781816,0.000654651017086577,0.00064845226119683,0.000666390805183097,0.0203627270860743,0.0203540109093784,0.019857733067388,524.812596049055,349.780463867071,524.812596049055,15,183569.19328932,16,ShallowCloud,15
0.516666666666667,14337.2098735596,14337.1527758078,14337.1729064632,4.20936292676132,4.19042248358698,4.20432439877273,700,179055.536918929,1912.94378503495,0.000667077682350862,0.000651130654801938,0.000651165630162923,0.0200764841886702,0.0180498622374553,0.0193251513863232,524.101774506571,350.262181972044,524.101774506571,15,183573.031114091,16,ShallowCloud,15
0.533333333333333,14337.1547790611,14337.1197080322,14337.1291739781,4.17203130335533,4.17885098633218,4.17688097146063,700,177528.533208058,3156.55965604247,0.000667465992797896,0.00066933232581759,0.000656052045795894,0.019901033683075,0.0201490667702348,0.0195792680127414,524.714164843131,349.847580770297,524.714164843131,15,183569.981166276,16,ShallowCloud,15
0.55,14337.4004147176,14337.2665685995,14337.2790397941,4.206797900603,4.18271231136406,4.20064641050114,700,180154.628306671,2676.33016573398,0.00065748483087056,0.000645598785424841,0.000648613773612365,0.0192018113742938,0.0186892936131191,0.0184175020632688,524.19528834498,350.198903534189,524.19528834498,15,183572.6152162,16,ShallowCloud,15
0.566666666666667,14337.2066811776,14337.1015065805,14336.9581083514,4.18330128504463,4.17150344861088,4.18515740611315,700,177564.681830758,3360.36782650743,0.000666138237316779,0.000644025616527539,0.000658886750257627,0.0193309936376288,0.0192617562588267,0.019844221285971,524.656966049494,349.887300584332,524.656966049494,15,183570.809583823,16,ShallowCloud,15
0.583333333333333,14337.226352717,14337.2330204648,14337.2171367051,4.19552743882203,4.19039443986807,4.18994683633176,700,178344.131991366,3583.73540664093,0.000655258978142334,0.000663519783692683,0.000658772689623457,0.0191093326572032,0.0198011109829828,0.0200169658694839,524.448429622579,350.02964311497,524.448429622579,15,183572.496652998,16,ShallowCloud,15
0.6,14337.2119805804,14337.2560632068,14337.1309506953,4.19413930056823,4.17439744839297,4.17841258420445,700,178267.384693727,3262.72988631931,0.000652426749276653,0.0006670066868879,0.000655116374374701,0.0186000411744449,0.019175131472473,0.0191283994895957,524.689386854857,349.864321775212,524.689386854857,15,183570.096474626,16,ShallowCloud,15
0.616666666666667,14337.1078928513,14337.2710023998,14337.2171065372,4.1891658013068,4.19525087637824,4.17936380264543,700,178465.923980879,2292.57874579512,0.000651648254153577,0.000665220934618671,0.000655750123095136,0.0187938850139601,0.01970260857559,0.019540236063861,524.671586421388,349.876410432085,524.671586421388,15,183570.211312823,16,ShallowCloud,15
0.633333333333333,14337.1885648041,14337.0797992169,14337.2382466968,4.18411235722073,4.19858316873977,4.20860538213946,700,177668.136990634,2177.3081089102,0.000651354201345506,0.000653566920582468,0.000662786274735824,0.0182047533306426,0.019138334874919,0.0192070981678838,524.215094761714,350.185992268327,524.215094761714,15,183572.783121166,16,ShallowCloud,15
0.65,14337.2869166876,14337.0883586654,14337.2667271552,4.1706119395418,4.17173112176421,4.18868374605124,700,179191.641985418,2847.32983404142,0.000657599077327475,0.000655819534783087,0.000663681035154377,0.019983296663008,0.019316214851517,0.0197867381422713,524.767423715401,349.811327991544,524.767423715401,15,183569.589376586,16,ShallowCloud,15
0.666666666666667,14336.967794928,14337.295159379,14337.1894468135,4.18790110708886,4.21355542835475,4.17717443852578,700,177120.678226793,2177.22292993786,0.000645606913247878,0.000664375942809307,0.000661316154200709,0.0183065482867546,0.0188387379739184,0.019577976777715,524.549315410997,349.960973736363,524.549315410997,15,183571.789193975,16,ShallowCloud,15
0.683333333333333,14337.29103526,14337.2034493846,14337.214512815,4.19350131084678,4.17917603319279,4.18885647512569,700,178444.662700946,2400.99000572001,0.000663343533626562,0.000658407513959089,0.000655549682006664,0.0197651652794132,0.019423617931082,0.0189681575640472,524.50964234578,349.98693269123,524.50964234578,15,183571.520891573,16,ShallowCloud,15
0.7,14337.1504874392,14337.163722912,14337.1407935176,4.17417376957002,4.18166938383171,4.17858053793587,700,177520.160063228,2548.13417121225,0.00065775294854404,0.000656549427219617,0.000658023561990397,0.0195413342899394,0.0200436958586016,0.0193859761939299,525.079068779884,349.596019049978,525.079068779884,15,183565.552131917,16,ShallowCloud,15
0.716666666666667,14337.2914283594,14337.1616159792,14337.2186802697,4.21087200190607,4.19019983387207,4.20893378941721,700,179437.066103356,2285.39928786713,0.000651391026312075,0.000654134872535576,0.000656680150624596,0.0185699413433689,0.0185989774138407,0.0189043804456094,524.170332362735,350.215361333756,524.170332362735,15,183572.50234885,16,ShallowCloud,15
0.733333333333333,14337.0428450598,14337.1765992349,14337.1841020474,4.16614373042272,4.19674523127956,4.1746970977369,700,176891.650887633,2959.48801315862,0.000652131621801083,0.000674802664171691,0.00066972683516781,0.019441155126271,0.0204996510254111,0.0205604073882151,524.686782726976,349.866574451601,524.686782726976,15,183570.367332718,16,ShallowCloud,15
0.75,14337.4084808241,14337.1762088626,14337.1211016901,4.20651419416534,4.1724874088083,4.19852006195544,700,178798.376967447,3540.55801236899,0.000665403789657073,0.000645285714974989,0.00065037195541845,0.0197488390029885,0.0192430338849456,0.018911727426936,524.397967202538,350.063073682524,524.397967202538,15,183572.364231788,16,ShallowCloud,15
0.766666666666667,14337.1409300302,14337.2655192869,14337.1450825209,4.18869996652678,4.17535512398043,4.17914670560629,700,178472.099426948,1604.58557838378,0.00065328695365815,0.00066695074301979,0.000655091489871098,0.0186569580017741,0.0191212052528983,0.0193046794372857,524.769968580804,349.809463555298,524.769968580804,15,183569.501199182,16,ShallowCloud,15
0.783333333333333,14337.1740157843,14337.0983894821,14337.0797675309,4.18213230503757,4.18374358208806,4.18509641390927,700,177731.22630062,2400.45977429246,0.000667401935974595,0.000640376426069933,0.000653442558356242,0.0204385037052676,0.0186176321009884,0.0191638703366789,524.974197118434,349.66842546522,524.974197118434,15,183566.900916271,16,ShallowCloud,15
0.8,14337.2051120919,14337.3236121442,14337.1338001263,4.2119130738865,4.20452640369909,4.18837477055486,800,176985.925359242,3404.13828542714,0.000658736306631681,0.000658606564146079,0.000648210132662011,0.018826239765971,0.0192235692556235,0.0185372456195858,524.288106138509,350.153966628681,524.288106138509,15,183581.560020638,16,ShallowCloud,15
0.816666666666667,14338.0879437667,14337.8869724778,14338.2936125432,4.37856107171204,4.31056496802062,4.32020126487675,800,196799.081169141,4102.95402510106,0.000663647592621486,0.000661544713655289,0.000666826522984395,0.0319030372530666,0.0231874592938882,0.0386573811128526,531.366681506633,394.155594695661,531.366681506633,15,209441.150350707,16,ShallowCloud,15
0.833333333333333,14338.6461366368,14338.7543384408,14339.0691174294,4.85650945093338,4.84687219480463,4.82915456743169,800,208359.510046336,2224.50768892831,0.00068103822560952,0.000678727108198593,0.000688521537627501,0.0214382467848894,0.0186629588462997,0.0244537703128239,527.855944575587,397.526202341597,527.855944575587,15,209836.56903057,16,ShallowCloud,15
0.85,14338.3762303208,14338.3564784046,14338.4537447383,4.87792012909711,4.89039128866877,4.90125465555133,800,207017.991900745,-19.3633208872964,0.000679797835231774,0.000682468022245048,0.000693693100138192,0.0190259577701841,0.018446608147927,0.018924848499395,522.742744608489,401.554598776337,522.742744608489,15,209909.753074503,16,ShallowCloud,15
0.866666666666667,14338.0987558465,14338.0485363165,14337.9631009617,4.74828059314386,4.77127183247952,4.75124348352718,800,202296.356411197,5343.50514141101,0.000715892904954104,0.000712626176462442,0.000713496541395389,0.0204170777095746,0.0228724378350065,0.0220952217947064,524.550089825232,400.241426780602,524.550089825232,15,209946.676369544,16,ShallowCloud,15
0.883333333333333,14338.6833061088,14338.5157160478,14338.5468550304,4.77651558573259,4.73425864355383,4.76776636588803,800,206756.669187658,3630.9411512731,0.000714852323797304,0.000709705767720299,0.000704309594198251,0.0208752945900187,0.0195272911783742,0.0197851255331223,525.935324142401,399.154082806823,525.935324142401,15,209929.231923769,16,ShallowCloud,15
0.9,14338.3911667511,14338.3914620876,14338.2934901666,4.81357753283087,4.81526258554649,4.81011168635586,800,204601.099720893,5304.08248142459,0.000686051675006663,0.000683362156355269,0.000689686800951514,0.0179501720053464,0.0185589033706313,0.0184707350913845,524.790060698367,400.057768205639,524.790060698367,15,209946.34045949,16,ShallowCloud,15
0.916666666666667,14338.4066807409,14338.5452027264,14338.4487869578,4.78265623151092,4.78193120939538,4.77615304479021,800,204036.565865881,3322.62994324547,0.000703460565170767,0.000708939270195364,0.00070402109633188,0.0188967841791393,0.0189547711308025,0.0186533099347871,525.262000926789,399.691779863776,525.262000926789,15,209942.904045237,16,ShallowCloud,15
0.933333333333333,14338.5050657738,14338.5313157913,14338.5239991016,4.79709377086749,4.80013972514069,4.79645801936721,800,203582.219582466,3149.75341250838,0.000710336342995221,0.000703175670142816,0.000698001982230231,0.0194237774256995,0.0192852824707809,0.0185905424571319,524.790683592651,400.05690679634,524.790683592651,15,209946.137593613,16,ShallowCloud,15
0.95,14338.5175334208,14338.468919429,14338.5837363634,4.7677954921926,4.7732347411591,4.77510976105727,800,204936.291661804,3500.03525492623,0.000709331582363637,0.000706526097338973,0.00070314866588535,0.0201036637171685,0.0192832278982338,0.0189458451757332,525.664259185358,399.372907302649,525.664259185358,15,209936.06345595,16,ShallowCloud,15
0.966666666666667,14338.4994752448,14338.4707445724,14338.457684888,4.80668388391875,4.81047842621423,4.80280201940537,800,204185.56110788,5543.34770459934,0.000700392324574619,0.000694119435902477,0.000695462550223718,0.018758747746717,0.0190895706137687,0.0185981097391877,524.761864678417,400.078898506709,524.761864678417,15,209946.148798868,16,ShallowCloud,15
0.983333333333333,14338.449349763,14338.624618933,14338.5430515313,4.7827907600299,4.78077034359102,4.7752244044015,800,204446.266164698,2684.0780704114,0.000703537733221258,0.00071317978395392,0.000709843304270219,0.0188592881035211,0.0197073581165106,0.0194238711975199,525.233067095367,399.713540478341,525.233067095367,15,209942.768824987,16,ShallowCloud,15
1,14338.4653514769,14338.5175819069,14338.4377579464,4.80252460268404,4.8009972543131,4.79204578727317,900,204006.459296604,3398.49219365068,0.00070231029976139,0.000703210397976649,0.000698828701673374,0.0191052345971258,0.0192361274219324,0.0186317994761734,524.774027614054,400.085742300719,524.774027614054,15,209954.606378107,16,ShallowCloud,15
1.01666666666667,14339.709291019,14339.1984106051,14339.7638591286,4.97872957990547,4.909734822659,4.9371054164538,900,224538.432370229,6481.94176799983,0.000696956506385175,0.000684512118242523,0.000691472833231508,0.0306379489491381,0.0212692996323559,0.0311470933757548,531.567934994364,443.339929031384,531.567934994364,15,235665.290575761,16,ShallowCloud,15
1.03333333333333,14340.0989023428,14339.9236666143,14340.2407661103,5.47495955322582,5.41781168978972,5.46110094583641,900,236999.214622011,2627.90839210827,0.000725786751498322,0.00072385913689944,0.000714659929706559,0.0200534082561248,0.0198703742451658,0.0233744815393338,527.432280840478,447.727970294981,527.432280840478,15,236146.18456876,16,ShallowCloud,15
1.05,14339.4264745381,14339.4216434745,14339.1955608899,5.46417637408962,5.46049672194467,5.47077808844222,900,231143.949106857,2061.99210159106,0.000724581372750892,0.000732663798147269,0.000725903743685404,0.018182034990285,0.0185658065456583,0.0193937629053101,523.566777421802,451.144635881335,523.566777421802,15,236204.343159523,16,ShallowCloud,15
1.06666666666667,14339.5716934487,14339.4890114407,14339.4690339598,5.35696467765138,5.37141411304509,5.35741542764859,900,228611.540796932,6214.53674712777,0.000719640311089263,0.000729498851811998,0.000738855353867539,0.0190492542831221,0.0211117710171193,0.0192522317265106,524.955301377661,449.988676713067,524.955301377661,15,236223.941400443,16,ShallowCloud,15
1.08333333333333,14340.1068328453,14339.8010185699,14339.8679294082,5.38486782670222,5.35650121657971,5.38952636092456,900,230478.861195693,7287.90709864165,0.00073320849767656,0.000736257588402061,0.000754084548063912,0.0192147233436914,0.0188074735476946,0.0196106741841216,525.487202884993,449.525820657829,525.487202884993,15,236220.066122064,16,ShallowCloud,15
1.1,14339.7172527308,14339.7119227576,14339.974582452,5.38232059814232,5.40785915692813,5.40365167206824,900,232007.442409173,6672.47604221136,0.000738335134359599,0.000738839810576309,0.000737151503961195,0.0189530888408287,0.0186778746313848,0.019051224609767,524.864192838768,450.066661572529,524.864192838768,15,236223.875049905,16,ShallowCloud,15
1.11666666666667,14339.7422990992,14339.8739589927,14339.759445246,5.37812651762609,5.3760155375974,5.37275806968931,900,231106.946191752,4778.01695374707,0.00073561422540441,0.000750185161841918,0.000717234612859525,0.0181438537984416,0.0190507193184839,0.0174259203651421,525.477328009705,449.53416894884,525.477328009705,15,236220.0139483,16,ShallowCloud,15
1.13333333333333,14339.9372381047,14339.7145571707,14339.883851985,5.3893515561659,5.38575405167998,5.41099488690448,900,231746.250586751,4735.32113929305,0.000736239878655383,0.000718345027176419,0.000748866499704639,0.0185685878026047,0.0182610252858452,0.0192124744822937,525.020315832386,449.932428398328,525.020315832386,15,236223.665660923,16,ShallowCloud,15
