Time,Irradiance,PV_Voltage,PV_Current,PV_Power,SOC,Vdc,Va,Vb,Vc,Ia,Ib,Ic,Vrms,Irms,Vpeak,Ipeak,ActivePower,ReactivePower,ApparentPower,PowerFactor
3,800,50.375350310926,300.206156424032,15122.9902953572,19.9988746471329,501.15517341392,0.000494844244929992,-132.545774329895,132.533590389183,-1.88928698687755e-07,-6.61402717218659,6.61402736144745,108.2181975985,5.40033064951885,132.545774329895,6.61402736144745,1753.24214612127,0.0807448203410107,1753.24214798061,0.999999998939488
3.1,800,51.0537417718602,299.795657480155,15305.6900813169,19.9988724842729,499.138833849453,0.00187779369043978,-132.53236860248,132.547508118965,-4.43578476437452e-07,-6.61402817034668,6.61402861430925,108.218406689831,5.4003315684947,132.547508118965,6.61402861430925,1753.24583087296,0.101618435018593,1753.24583381788,0.999999998320309
3.2,800,52.5813344419981,298.823614132649,15712.5443938754,19.9988703214164,496.265032167817,0.00455013846398523,-132.535887274533,132.543924810964,-3.16543641065348e-07,-6.61403174911232,6.61403206601265,108.218380202018,5.40033443867166,132.543924810964,6.61403206601265,1753.24633518397,0.0681030132582917,1753.24633650667,0.999999999245574
3.3,800,52.9761556121583,298.579156654201,15817.5758654599,19.998868158573,497.242309098101,0.0033040417809404,-132.549874690506,132.529540492863,-4.9983808299605e-08,-6.61401721159872,6.61401726198986,108.218218420983,5.40032246003959,132.549874690506,6.61401726198986,1753.23982114147,0.13800449525802,1753.23982657292,0.999999996902054
3.4,800,77.7153141530069,222.309667953615,17276.8656842658,19.998865995739,497.139911863127,0.00072818395530418,-132.54801592516,132.531556844111,-1.40895371623627e-07,-6.61402305171091,6.61402319303177,108.21828262937,5.40032726559313,132.54801592516,6.61402319303177,1753.24242356301,0.109093956393667,1753.24242695715,0.99999999806408
3.5,800,55.5329327547324,296.810767533928,16482.7723943422,19.9988638329074,499.346128190156,0.00138113008742295,-132.533825519704,132.545997154215,-4.21789408689257e-07,-6.61403072440692,6.61403114663087,108.218384560111,5.4003336450014,132.545997154215,6.61403114663087,1753.24614754915,0.081490836925065,1753.24614944299,0.999999998919806
3.6,800,75.4558745444766,260.766401089932,19676.3568460566,19.9988616700827,494.640997705261,0.00436706719904378,-132.534054187321,132.545843490351,-3.57053714683924e-07,-6.61403207847813,6.61403243600729,108.218415199644,5.40033472418437,132.545843490351,6.61403243600729,1753.24699398727,0.0880154623795017,1753.24699619652,0.999999998739909
3.7,800,56.5015806827729,296.083240482221,16729.1711009231,19.9988595072582,493.909780947812,0.00381897581006631,-132.547702128966,132.531632051682,-8.22011766985701e-08,-6.61402752263284,6.61402760535816,108.218185237873,5.40033089216406,132.547702128966,6.61402760535816,1753.2420229154,0.112145314952094,1753.24202650206,0.999999997954269
3.8,800,65.8965676626825,286.678118669825,18891.1040443366,19.9988573444352,504.127387389076,0.000986814565903477,-132.550262851888,132.529305296293,-8.92962980757931e-08,-6.61401311370511,6.61401320363555,108.218280873113,5.40031913026531,132.550262851888,6.61401320363555,1753.23975182568,0.138933534305298,1753.2397573305,0.999999996860203
3.9,800,52.3522237764661,298.989954802417,15652.7890207316,19.9988551816159,505.297737116373,0.000953858892096676,-132.536167187791,132.543463169618,-3.79770255543541e-07,-6.61402807235699,6.61402845275816,108.218305972597,5.40033146253762,132.543463169618,6.61402845275816,1753.24416701325,0.0490371331617368,1753.24416769902,0.999999999608857
